tag_name,description,time_stamp,value,quality
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD6-TEMP,PWRC - 489H4 RTD6 TEMPERATURE,2019-05-10 08:29:29.185000,37,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP08,GEN7 - CYL TEMP 08,2019-05-10 08:32:13.997000,105,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL-TEMP-COOLEST,GEN7 - CYL TEMP COOLEST,2019-05-10 08:32:21.654000,103,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP20,GEN7 - CYL TEMP 20,2019-05-10 08:32:21.685000,103,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP09,GEN7 - CYL TEMP 09,2019-05-10 08:32:39.232000,105,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP14,GEN7 - CYL TEMP 14,2019-05-10 08:34:28.872000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-FUEL-RETURN-TEMP,GEN5 - FUEL RETURN TEMP IN DEG F X.X,2019-05-10 08:39:16.310000,51.6,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL09-TEMP,GEN6 - CYLINDER 9 TEMPERATURE,2019-05-10 08:39:30.122000,95,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-TRBO-INLET-EGTR,GEN7 - TURBO INLET EGT R (SINGLE),2019-05-10 08:40:03.279000,102,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD8-TEMP,PWRC - 489H4 RTD8 THRUST 2,2019-05-10 08:40:47.216000,64,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PERCENT-HYDRO-CURYEARLY,ORCA - SYSTEM KWH CUR YEARLY,2019-05-10 08:41:04.013000,54.33,192
ACEP-WS-DWINBOX.Cordova(A).PCFB--IND-0020,PCFB - BLOWER 2 ONLINE,2019-05-10 08:43:06.654000,False,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-OUT-AMPS,PCFB - VFD2 OUT AMPS X.X,2019-05-10 08:43:06.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-OUT-FREQ,PCFB - VFD2 OUT FREQ X.X,2019-05-10 08:43:06.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-OUT-KW,PCFB - VFD2 OUT KW X.X,2019-05-10 08:43:06.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-OUT-VOLTS,PCFB - VFD2 OUT VOLTS,2019-05-10 08:43:06.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-SPEED-DIR,PCFB - VFD2 SPEED AND DIR,2019-05-10 08:43:06.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-DAM-BLOWER2-FLOW,PCFB - DAM BLOWER 2 FLOW,2019-05-10 08:43:08.654000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--SBY_HRS-ACCSBY_HRS,GEN6 - HOURS ACCUMULATED HOURS,2019-05-10 08:43:13.482000,51156,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL14-TEMP,GEN6 - CYLINDER 14 TEMPERATURE,2019-05-10 08:43:48.263000,106,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-HYD4-HRS-ACCHRS,PWRC - HYD4 HOURS ACCUMULATED HOURS,2019-05-10 08:45:50.357000,57990,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-FUEL-SUPPLY-TEMP,GEN6 - FUEL SUPPLY TEMP IN DEG F X.X,2019-05-10 08:46:26.904000,51.4,192
ACEP-WS-DWINBOX.Cordova(A).GEN7--SBY_HRS-ACCSBY_HRS,GEN7 - HOURS ACCUMULATED HOURS,2019-05-10 08:46:33.638000,66032,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP13,GEN7 - CYL TEMP 13,2019-05-10 08:46:36.919000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN5-FUEL-SUPPLY-TEMP,GEN5 - FUEL SUPPLY TEMP IN DEG F X.X,2019-05-10 08:47:14.747000,51.9,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CATCCMG6-COOLANT-TEMP,ORCA - GEN 6 COOLANT TEMPERATURE,2019-05-10 08:48:09.732000,38,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP04,GEN7 - CYL TEMP 04,2019-05-10 08:48:23.294000,105,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL10-TEMP,GEN5 - CYLINDER 10 TEMPERATURE,2019-05-10 08:48:44.888000,111,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL11-TEMP,GEN6 - CYLINDER 11 TEMPERATURE,2019-05-10 08:49:11.482000,99,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-DRIVE-TEMPC,PCFB - VFD1 DRIVE TEMP DEG CELCIUS X.X,2019-05-10 08:49:17.669000,23.1,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL09-TEMP,GEN5 - CYLINDER 9 TEMPERATURE,2019-05-10 08:50:04.513000,108,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--OUTDOOR-TEMP,PWRC - OUTDOOR TEMPERATURE,2019-05-10 08:50:06.029000,126,192
ACEP-WS-DWINBOX.Cordova(A).GEN7---VIBRATION,GEN7 - VIBRATION,2019-05-10 08:50:18.435000,0.019,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PERCENT-HYDRO-CURMONTHLY,ORCA - SYSTEM KWH CUR MONTHLY,2019-05-10 08:50:18.966000,94.75,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CLNT-TEMP-ENGOUTLET,GEN7 - COOLANT TEMP ENG OUTLET,2019-05-10 08:50:41.451000,111,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0009,CHFB - AIR SUPPLY PSI,2019-05-10 08:50:50.232000,116,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD1-HRS-ACCHRS,CHBC - HYD1 HOURS ACCUMULATED HOURS,2019-05-10 08:51:20.372000,23412,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-GEN4-SBY_HRS-ACCSBY_HRS,ORCA - GEN4 SBY_HRS ACCUMULATED SBY_HRS,2019-05-10 08:51:30.747000,59734,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-FUEL-ANLG_FLOW-SUPPLY,GEN7 - ANALOG FUEL SUPPLY METER FLOW,2019-05-10 08:52:04.779000,0,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP19,GEN7 - CYL TEMP 19,2019-05-10 08:53:09.497000,104,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H5-RTD4-TEMP,PWRC - 489H5 RTD4 TEMPERATURE,2019-05-10 08:53:39.529000,35,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-ORC-RAD_VLV-PCTBYPASS,GEN7 - ORC RADIATOR PERCENT BYPASS,2019-05-10 08:53:50.076000,100,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3-HRS-ACCHRS,CHBC - HYD3 HOURS ACCUMULATED HOURS,2019-05-10 08:53:58.951000,45292,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-TOBTEMP,CHBC - HYD2 TOBTEMP,2019-05-10 08:54:13.654000,116,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-EMDEC-AIR-TEMP,GEN7 - EMDEC AIR TEMP,2019-05-10 08:54:18.607000,12.8,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-GIBTEMP,CHBC - HYD2 GIBTEMP,2019-05-10 08:54:44.107000,102,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP03,GEN7 - CYL TEMP 03,2019-05-10 08:54:56.044000,105,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL16-TEMP,GEN5 - CYLINDER 16 TEMPERATURE,2019-05-10 08:55:24.513000,129,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-ORC-TEMP_JW-RETURN,GEN7 - ORC JW RETURN TEMP,2019-05-10 08:55:49.747000,128,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD2-DRIVE-TEMPC,PCFB - VFD2 DRIVE TEMP DEG CELCIUS X.X,2019-05-10 08:56:01.810000,22.7,192
ACEP-WS-DWINBOX.Cordova(A).GEN6-FUEL-RETURN-TEMP,GEN6 - FUEL RETURN TEMP IN DEG F X.X,2019-05-10 08:56:18.044000,51.8,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP17,GEN7 - CYL TEMP 17,2019-05-10 08:56:30.326000,106,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-TRBO-OUTLET-EGTR,GEN7 - TURBO OUTLET EGT R (SINGLE),2019-05-10 08:56:35.794000,89,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-PENSTOCK--PSI,PWRC - PENSTOCK PSI,2019-05-10 08:56:46.747000,130,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-CHBC_SS-KW-CURACC,ORCA - CHBC_SS KWH CUR ACC,2019-05-10 08:56:50.357000,329425,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD1-WIND1TEMP,CHBC - HYD1 WIND1TEMP,2019-05-10 08:57:01.779000,112,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-GOBTEMP,CHBC - HYD2 GIBTEMP,2019-05-10 08:57:17.529000,97,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-STARTING--AIRPSI,GEN7 - STARTING AIR PSI,2019-05-10 08:57:39.388000,176,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP16,GEN7 - CYL TEMP 16,2019-05-10 08:57:48.169000,107,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-CPHS-AMPS,EYAK - 13M C PHS AMPS,2019-05-10 08:57:51.654000,1.6,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP07,GEN7 - CYL TEMP 07,2019-05-10 08:57:52.544000,104,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP10,GEN7 - CYL TEMP 10,2019-05-10 08:58:00.247000,108,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-GEN3-SBY_HRS-ACCSBY_HRS,ORCA - GEN3 SBY_HRS ACCUMULATED SBY_HRS,2019-05-10 08:58:11.826000,72511,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-APHS-KVOLTS,CHBC - 351RMAIN A PHS KVOLTS,2019-05-10 08:58:13.185000,0.289,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL10-TEMP,GEN6 - CYLINDER 10 TEMPERATURE,2019-05-10 08:58:24.154000,98,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-GENERIC-TREND2-VALUE,PWRC - GENERIC TREND 2 VALUE,2019-05-10 08:58:30.357000,130,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-PWRC_SS-KW-CURACC,ORCA - PWRC_SS KWH CUR ACC,2019-05-10 08:58:30.935000,2604496,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-489-RTD3-TEMP,GEN7 - 489 RTD3 TEMPERATURE,2019-05-10 08:58:37.529000,-22,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-GEN-STATOR-TEMPCPHS1,GEN7 - GEN STATOR TEMP C PHS 1,2019-05-10 08:58:37.529000,-7,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL-TEMP-HOTTEST,GEN7 - CYL TEMP HOTTEST,2019-05-10 08:58:46.279000,110,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL-TEMP-MAXDIFF,GEN7 - CYL TEMP MAX DIFF,2019-05-10 08:58:46.279000,7,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP12,GEN7 - CYL TEMP 12,2019-05-10 08:58:46.294000,110,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL12-TEMP,GEN5 - CYLINDER 12 TEMPERATURE,2019-05-10 08:58:48.701000,115,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYDUNIT-LEVEL,CHBC - HYDUNIT LEVEL,2019-05-10 08:58:50.982000,83,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-BPH-ACTPOWER,CHBC - SSPTM B PHASE ACTIVE POWER,2019-05-10 08:59:04.638000,1,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-3PH-ACTPOWER,CHBC - SSPTM 3 PHASE ACTIVE POWER,2019-05-10 08:59:04.638000,3,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-BPH-REAPOWER,CHBC - SSPTM B PHASE REACTIVE POWER,2019-05-10 08:59:04.638000,0,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-APH-REAPOWER,CHBC - SSPTM A PHASE REACTIVE POWER,2019-05-10 08:59:04.638000,1,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-BPH-RMSCURRENT,CHBC - SSPTM B PHASE RMS CURRENT,2019-05-10 08:59:04.638000,7,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-APH-RMSCURRENT,CHBC - SSPTM A PHASE RMS CURRENT,2019-05-10 08:59:04.638000,7,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-CPH-ACTPOWER,CHBC - SSPTM C PHASE ACTIVE POWER,2019-05-10 08:59:04.638000,0,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-SSPTM-CPH-RMSCURRENT,CHBC - SSPTM C PHASE RMS CURRENT,2019-05-10 08:59:04.638000,0,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-FUEL-BULK_OUT-TEMP,ORCA - FUEL BULK OUT TEMP IN DEG F X.X,2019-05-10 08:59:06.779000,79.5,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-BPHS-KVOLTS,CHBC - 351RMAIN B PHS KVOLTS,2019-05-10 08:59:20.388000,0.289,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL13-TEMP,GEN5 - CYLINDER 13 TEMPERATURE,2019-05-10 08:59:21.419000,116,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL16-TEMP,GEN6 - CYLINDER 16 TEMPERATURE,2019-05-10 08:59:23.091000,113,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-BPHS-AMPS,EYAK - NT B PHS AMPS,2019-05-10 08:59:24.732000,1.2,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-CPHS-AMPS,EYAK - NT C PHS AMPS,2019-05-10 08:59:24.732000,1.4,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0007,CHFB - INTAKE INTERIOR TEMP,2019-05-10 08:59:26.497000,64,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP02,GEN7 - CYL TEMP 02,2019-05-10 08:59:27.966000,107,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL15-TEMP,GEN5 - CYLINDER 15 TEMPERATURE,2019-05-10 08:59:28.529000,119,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-SS-KW-CURACC,ORCA - SS KWH CUR ACC,2019-05-10 08:59:29.497000,17275980,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-NET-KW-CURACC,ORCA - NET KWH CUR ACC,2019-05-10 08:59:29.497000,80856740,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-APHS-AMPS,EYAK - NT A PHS AMPS,2019-05-10 08:59:35.904000,2.1,192
ACEP-WS-DWINBOX.Cordova(A).GEN6--CYL12-TEMP,GEN6 - CYLINDER 12 TEMPERATURE,2019-05-10 08:59:41.372000,101,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD3-GOBTEMP,CHBC - HYD3 GOBTEMP,2019-05-10 08:59:44.529000,82,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-H4-NOZ2-PCTOPEN,PWRC - H4 NOZZLE 2 PERCENT OPEN,2019-05-10 08:59:44.966000,33.98,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-APHS-AMPS,EYAK - 13M A PHS AMPS,2019-05-10 08:59:47.060000,1.5,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-BPHS-AMPS,EYAK - 13M B PHS AMPS,2019-05-10 08:59:47.060000,1.8,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-CPHS-MVAR,CHBC - 351RMAIN C PHS MEGAVARS,2019-05-10 08:59:48.732000,-0.035,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-FUEL-LEVEL-DAYTANK,GEN7 - FUEL LEVEL DAY TANK,2019-05-10 08:59:48.794000,74,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP15,GEN7 - CYL TEMP 15,2019-05-10 08:59:50.997000,107,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-3PHS-MVAR,EYAK - 13M 3 PHS MEGAVARS,2019-05-10 08:59:52.091000,0.01,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-BPHS-AMPS,EYAK - MT B PHS AMPS,2019-05-10 08:59:53.091000,21.1,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-APH-RMSVOLTAGE,CHBC - HYD2PTM A PHASE RMS VOLTAGE,2019-05-10 08:59:53.982000,290,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-CPH-REAPOWER,CHBC - HYD3PTM C PHASE REACTIVE POWER,2019-05-10 08:59:53.982000,6,192
ACEP-WS-DWINBOX.Cordova(A).GEN5--CYL11-TEMP,GEN5 - CYLINDER 11 TEMPERATURE,2019-05-10 08:59:54.013000,111,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--HEAD-LEVEL,PWRC - HEAD LEVEL,2019-05-10 08:59:54.044000,7.91,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-INTAKE-BYPASS-CALCDCFS,PWRC - INTAKE BYPASS CALCD CFS,2019-05-10 08:59:54.044000,6.08,192
ACEP-WS-DWINBOX.Cordova(A).PWRC--PERCENT-LOAD,PWRC - PLANT PERCENT LOAD,2019-05-10 08:59:54.044000,15,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD2PTM-APH-REAPOWER,CHBC - HYD2PTM A PHASE REACTIVE POWER,2019-05-10 08:59:55.029000,17,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-3PHS-MW,EYAK - NT 3 PHS MEGAWATTS,2019-05-10 08:59:55.154000,0.315,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-EXP-COLDLOAD,EYAK - NT EXPECTED COLD LOAD,2019-05-10 08:59:55.154000,393,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-NT-EXP-PICKUP,EYAK - NT EXPECTED PICKUP,2019-05-10 08:59:55.154000,315,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0001,CHFB - HEAD LEVEL OUTSIDE SCREEN,2019-05-10 08:59:55.513000,11.07,192
ACEP-WS-DWINBOX.Cordova(A).CHFB--ANALOG-0002,CHFB - HEAD LEVEL INSIDE SCREEN,2019-05-10 08:59:55.513000,11.09,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-HYD2-KW-CURACC,ORCA - HYD2 KWH CUR ACC,2019-05-10 08:59:55.779000,10045228,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HEAD-LEVEL,CHBC - HEAD LEVEL,2019-05-10 08:59:56.091000,11.09,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-HYD3PTM-APH-REAPOWER,CHBC - HYD3PTM A PHASE REACTIVE POWER,2019-05-10 08:59:56.091000,8,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-APHS-MVAR,CHBC - 351RMAIN A PHS MEGAVARS,2019-05-10 08:59:56.091000,-0.044,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-BPHS-MVAR,CHBC - 351RMAIN B PHS MEGAVARS,2019-05-10 08:59:56.091000,-0.041,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-BPHS-MW,CHBC - 351RMAIN B PHS MEGAWATTS,2019-05-10 08:59:56.091000,0.375,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-CPHS-AMPS,CHBC - 351RMAIN C PHS AMPS,2019-05-10 08:59:56.091000,1278,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD-DCBUS-VOLTSLO,PCFB - VFD DC BUS VOLTS LOWEST,2019-05-10 08:59:56.435000,347,192
ACEP-WS-DWINBOX.Cordova(A).PCFB-VFD1-DCBUS-VOLTS,PCFB - VFD1 DC BUS VOLTS,2019-05-10 08:59:56.435000,347,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G3-BPHS-AMPS,CHBC - 300G3 B PHS AMPS,2019-05-10 08:59:57.138000,266,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-3PHS-MW,EYAK - 13M 3 PHS MEGAWATTS,2019-05-10 08:59:58.122000,0.362,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-APHS-KVOLTS,EYAK - 13M A PHS KVOLTS,2019-05-10 08:59:58.122000,7.277,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-BPHS-KVOLTS,EYAK - 13M B PHS KVOLTS,2019-05-10 08:59:58.122000,7.298,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-CPHS-KVOLTS,EYAK - 13M C PHS KVOLTS,2019-05-10 08:59:58.122000,7.283,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-EXP-COLDLOAD,EYAK - 13M EXPECTED COLD LOAD,2019-05-10 08:59:58.122000,452,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M-EXP-PICKUP,EYAK - 13M EXPECTED PICKUP,2019-05-10 08:59:58.122000,362,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-13M--FREQUENCY,EYAK - 13M FREQUENCY,2019-05-10 08:59:58.122000,60,192
ACEP-WS-DWINBOX.Cordova(A).PWRC-489H4-RTD3-TEMP,PWRC - 489H4 RTD3 TEMPERATURE,2019-05-10 08:59:59.076000,36,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-3PHS-MVAR,EYAK - LA 3 PHS MEGAVARS,2019-05-10 08:59:59.122000,-0.019,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-APHS-KVOLTS,EYAK - MT A PHS KVOLTS,2019-05-10 08:59:59.122000,7.265,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-3PHS-MW,EYAK - LA 3 PHS MEGAWATTS,2019-05-10 08:59:59.122000,0.506,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-BPHS-KVOLTS,EYAK - MT B PHS KVOLTS,2019-05-10 08:59:59.122000,7.296,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-APHS-AMPS,EYAK - LA A PHS AMPS,2019-05-10 08:59:59.122000,1.8,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-CPHS-AMPS,EYAK - MT C PHS AMPS,2019-05-10 08:59:59.122000,25.7,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-APHS-KVOLTS,EYAK - LA A PHS KVOLTS,2019-05-10 08:59:59.122000,7.271,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-CPHS-KVOLTS,EYAK - MT C PHS KVOLTS,2019-05-10 08:59:59.122000,7.305,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-BPHS-AMPS,EYAK - LA B PHS AMPS,2019-05-10 08:59:59.122000,2.3,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-EXP-COLDLOAD,EYAK - MT EXPECTED COLD LOAD,2019-05-10 08:59:59.122000,445,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-BPHS-KVOLTS,EYAK - LA B PHS KVOLTS,2019-05-10 08:59:59.122000,7.299,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-EXP-PICKUP,EYAK - MT EXPECTED PICKUP,2019-05-10 08:59:59.122000,356,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-CPHS-AMPS,EYAK - LA C PHS AMPS,2019-05-10 08:59:59.122000,2.7,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT--FREQUENCY,EYAK - MT FREQUENCY,2019-05-10 08:59:59.122000,60.02,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-CPHS-KVOLTS,EYAK - LA C PHS KVOLTS,2019-05-10 08:59:59.122000,7.303,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-EXP-COLDLOAD,EYAK - LA EXPECTED COLD LOAD,2019-05-10 08:59:59.122000,632,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA-EXP-PICKUP,EYAK - LA EXPECTED PICKUP,2019-05-10 08:59:59.122000,506,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-LA--FREQUENCY,EYAK - LA FREQUENCY,2019-05-10 08:59:59.122000,60.02,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-3PHS-MVAR,EYAK - MT 3 PHS MEGAVARS,2019-05-10 08:59:59.122000,-0.274,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-3PHS-MW,EYAK - MT 3 PHS MEGAWATTS,2019-05-10 08:59:59.122000,0.356,192
ACEP-WS-DWINBOX.Cordova(A).EYAK-MT-APHS-AMPS,EYAK - MT A PHS AMPS,2019-05-10 08:59:59.122000,14.9,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-300G2-3PHS-MW,CHBC - 300G2 3 PHS MEGAWATTS,2019-05-10 08:59:59.232000,0.5,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-ANALOG-HYD2-WIND2TEMP,CHBC - HYD2 WIND2TEMP,2019-05-10 08:59:59.232000,116,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-BUSPTM-APH-REAPOWER,CHBC - BUSPTM A PHASE REACTIVE POWER,2019-05-10 08:59:59.232000,42,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-3PHS-MVAR,CHBC - 351RMAIN 3 PHS MEGAVARS,2019-05-10 08:59:59.232000,-0.122,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-APHS-MW,CHBC - 351RMAIN A PHS MEGAWATTS,2019-05-10 08:59:59.232000,0.368,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-3PHS-MW,CHBC - 351RMAIN 3 PHS MEGAWATTS,2019-05-10 08:59:59.232000,1.11,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-BPHS-AMPS,CHBC - 351RMAIN B PHS AMPS,2019-05-10 08:59:59.232000,1306,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-CPHS-KVOLTS,CHBC - 351RMAIN C PHS KVOLTS,2019-05-10 08:59:59.232000,0.288,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN-CPHS-MW,CHBC - 351RMAIN C PHS MEGAWATTS,2019-05-10 08:59:59.232000,0.366,192
ACEP-WS-DWINBOX.Cordova(A).CHBC-MAIN--FREQUENCY,CHBC - 351RMAIN FREQUENCY,2019-05-10 08:59:59.232000,60.03,192
ACEP-WS-DWINBOX.Cordova(A).ORCA-VARCTRL-EYAK-VOLTAGE,ORCA - VAR CTRL EYAK VOLTAGE,2019-05-10 08:59:59.388000,7291,192
ACEP-WS-DWINBOX.Cordova(A).GEN7-CYL--TEMP18,GEN7 - CYL TEMP 18,2019-05-10 08:59:59.763000,103,192
